"Block_Nr","Block_Name","Task_Nr","Task_Name","Trial_Nr","Trial_Id","age_input","area_01","area_02","area_03","area_04","area_05","area_06","area_07","area_08","area_09","area_10_","area_11_","area_12_","area_13_","area_14_","aud_tend_unix","aud_ts","aud_ts_unix","av_cond","condi_1","condi_2","condi_3","condi3","Condition_Id","consent","consent_copy","copy_of_condi","copy_of_condi2","correspondence_","country_current","country_home","enjoy_","Frame Time ","frame_end_unix","frame_rt","gender","interestingness_","Modality_Preference","mood congruency_","move_","Name Audio ","Name Audio _copy_4b49","Name Audio _copy_93a7","Name Audio _copy_bd6f","Name Audio _copy_c958","Name Audio _copy_c96c","Normal Vision ","Normal Vision/Hearing ","Ollen","overall_enjoy","prev_exposure","realWorldLikelihood","completed","crowdsourcing_code","crowdsourcing_subj_id","displayedLanguage","end_time","exp_subject_id","group_name","pixelDensityPerMM","rec_session_id","Screen_Height","Screen_Width","session_name","session_nr","start_time","subj_counter_global","subj_counter_per_group","subject_code","time_delay_offset","time_measure_std","unlocked"
3,"End ",2,"AReA","1","1","","3","4","5","4","2","2","2","4","3","2","2","3","3","2","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","","","2022-02-17T16:20:23.000Z",374883,"group_1","",419162,"768","1366","session_1",1,"2022-02-17T16:12:06.000Z","","","","not measured","",true
3,"End ",1,"end_instructions","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","","","2022-02-17T16:20:23.000Z",374883,"group_1","",419162,"768","1366","session_1",1,"2022-02-17T16:12:06.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","1","5","","","","","","","","","","","","","","","","","","","","V","","","","2","","","","","0","","","61","4889","","","","59","","42","44","","","","","","","","","","","","","yes","","","","2022-02-17T16:20:23.000Z",374883,"group_1","",419162,"768","1366","session_1",1,"2022-02-17T16:12:06.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","2","12","","","","","","","","","","","","","","","","","","","","AV-I","","","","3","","","","","89","","","87","4688","","","","90","","85","90","","","","","","","","","","","","","yes","","","","2022-02-17T16:20:23.000Z",374883,"group_1","",419162,"768","1366","session_1",1,"2022-02-17T16:12:06.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","3","15","","","","","","","","","","","","","","","","","","","","AV-R","","","","4","","","","","46","","","35","2010","","","","44","","17","25","","","","","","","","","","","","","yes","","","","2022-02-17T16:20:23.000Z",374883,"group_1","",419162,"768","1366","session_1",1,"2022-02-17T16:12:06.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","4","7","","","","","","","","","","","","","","","","","","","","V","","","","2","","","","","0","","","18","7812","","","","7","","15","16","","","","","","","","","","","","","yes","","","","2022-02-17T16:20:23.000Z",374883,"group_1","",419162,"768","1366","session_1",1,"2022-02-17T16:12:06.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","5","10","","","","","","","","","","","","","","","","","","","","AV-I","","","","3","","","","","13","","","27","2667","","","","37","","36","33","","","","","","","","","","","","","yes","","","","2022-02-17T16:20:23.000Z",374883,"group_1","",419162,"768","1366","session_1",1,"2022-02-17T16:12:06.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","6","16","","","","","","","","","","","","","","","","","","","","AV-R","","","","4","","","","","36","","","55","3200","","","","63","","44","43","","","","","","","","","","","","","yes","","","","2022-02-17T16:20:23.000Z",374883,"group_1","",419162,"768","1366","session_1",1,"2022-02-17T16:12:06.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","7","8","","","","","","","","","","","","","","","","","","","","V","","","","2","","","","","0","","","21","3945","","","","27","","30","32","","","","","","","","","","","","","yes","","","","2022-02-17T16:20:23.000Z",374883,"group_1","",419162,"768","1366","session_1",1,"2022-02-17T16:12:06.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","8","11","","","","","","","","","","","","","","","","","","","","AV-I","","","","3","","","","","62","","","62","2210","","","","66","","65","70","","","","","","","","","","","","","yes","","","","2022-02-17T16:20:23.000Z",374883,"group_1","",419162,"768","1366","session_1",1,"2022-02-17T16:12:06.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","9","13","","","","","","","","","","","","","","","","","","","","AV-R","","","","4","","","","","71","","","65","3069","","","","67","","34","32","","","","","","","","","","","","","yes","","","","2022-02-17T16:20:23.000Z",374883,"group_1","",419162,"768","1366","session_1",1,"2022-02-17T16:12:06.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","10","3","","","","","","","","","","","","","","","","","","","","A","","","","1","","","","","0","","","14","16000","","","","10","","10","17","","","","","","","","","","","","","yes","","","","2022-02-17T16:20:23.000Z",374883,"group_1","",419162,"768","1366","session_1",1,"2022-02-17T16:12:06.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","11","6","","","","","","","","","","","","","","","","","","","","V","","","","2","","","","","0","","","37","2976","","","","34","","17","33","","","","","","","","","","","","","yes","","","","2022-02-17T16:20:23.000Z",374883,"group_1","",419162,"768","1366","session_1",1,"2022-02-17T16:12:06.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","12","14","","","","","","","","","","","","","","","","","","","","AV-R","","","","4","","","","","48","","","34","2775","","","","48","","31","35","","","","","","","","","","","","","yes","","","","2022-02-17T16:20:23.000Z",374883,"group_1","",419162,"768","1366","session_1",1,"2022-02-17T16:12:06.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","13","4","","","","","","","","","","","","","","","","","","","","A","","","","1","","","","","0","","","61","3676","","","","67","","62","64","","","","","","","","","","","","","yes","","","","2022-02-17T16:20:23.000Z",374883,"group_1","",419162,"768","1366","session_1",1,"2022-02-17T16:12:06.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","14","1","","","","","","","","","","","","","","","","","","","","A","","","","1","","","","","0","","","38","2157","","","","42","","26","37","","","","","","","","","","","","","yes","","","","2022-02-17T16:20:23.000Z",374883,"group_1","",419162,"768","1366","session_1",1,"2022-02-17T16:12:06.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","15","9","","","","","","","","","","","","","","","","","","","","AV-I","","","","3","","","","","80","","","63","3077","","","","52","","78","84","","","","","","","","","","","","","yes","","","","2022-02-17T16:20:23.000Z",374883,"group_1","",419162,"768","1366","session_1",1,"2022-02-17T16:12:06.000Z","","","","not measured","",true
2,"Stimulus_set1",1,"task_1","16","2","","","","","","","","","","","","","","","","","","","","A","","","","1","","","","","0","","","19","3948","","","","42","","29","33","","","","","","","","","","","","","yes","","","","2022-02-17T16:20:23.000Z",374883,"group_1","",419162,"768","1366","session_1",1,"2022-02-17T16:12:06.000Z","","","","not measured","",true
1,"Introduction",2,"Instructions","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","yes","","","","2022-02-17T16:20:23.000Z",374883,"group_1","",419162,"768","1366","session_1",1,"2022-02-17T16:12:06.000Z","","","","not measured","",true
1,"Introduction",1,"Overview_&_Consent","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","true","false","","","","","","","","","","","","","","","","","","","","","","false","","","","","yes","","","","2022-02-17T16:20:23.000Z",374883,"group_1","",419162,"768","1366","session_1",1,"2022-02-17T16:12:06.000Z","","","","not measured","",true
3,"End ",4,"thank_you_&_end","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","","","2022-02-17T16:28:41.000Z",374882,"group_2","",419161,"1440","2560","session_2",1,"2022-02-17T16:12:27.000Z","","","","not measured","",true
3,"End ",3,"end_Qs","1","1","27","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","Portugal","Portugal","","","","","0","","option_2","","","","","","","","","","","option_1","87","option_1","75","yes","","","","2022-02-17T16:28:41.000Z",374882,"group_2","",419161,"1440","2560","session_2",1,"2022-02-17T16:12:27.000Z","","","","not measured","",true
3,"End ",2,"AReA","1","1","","4","5","4","3","4","4","2","4","3","4","4","4","4","4","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","","","2022-02-17T16:28:41.000Z",374882,"group_2","",419161,"1440","2560","session_2",1,"2022-02-17T16:12:27.000Z","","","","not measured","",true
3,"End ",1,"end_instructions","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","","","2022-02-17T16:28:41.000Z",374882,"group_2","",419161,"1440","2560","session_2",1,"2022-02-17T16:12:27.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","1","6","","","","","","","","","","","","","","","","","","","","","V","","","2","","","","","0","","","45","2620","","","","51","","20","13","","","","","","","","","","","","","yes","","","","2022-02-17T16:28:41.000Z",374882,"group_2","",419161,"1440","2560","session_2",1,"2022-02-17T16:12:27.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","2","4","","","","","","","","","","","","","","","","","","","","","A","","","1","","","","","0","","","74","8399","","","","83","","39","60","","","","","","","","","","","","","yes","","","","2022-02-17T16:28:41.000Z",374882,"group_2","",419161,"1440","2560","session_2",1,"2022-02-17T16:12:27.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","3","10","","","","","","","","","","","","","","","","","","","","","AV_I","","","3","","","","","57","","","87","9046","","","","65","","53","27","","","","","","","","","","","","","yes","","","","2022-02-17T16:28:41.000Z",374882,"group_2","",419161,"1440","2560","session_2",1,"2022-02-17T16:12:27.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","4","12","","","","","","","","","","","","","","","","","","","","","AV_I","","","3","","","","","39","","","38","7873","","","","59","","65","32","","","","","","","","","","","","","yes","","","","2022-02-17T16:28:41.000Z",374882,"group_2","",419161,"1440","2560","session_2",1,"2022-02-17T16:12:27.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","5","5","","","","","","","","","","","","","","","","","","","","","V","","","2","","","","","0","","","58","1825","","","","50","","39","24","","","","","","","","","","","","","yes","","","","2022-02-17T16:28:41.000Z",374882,"group_2","",419161,"1440","2560","session_2",1,"2022-02-17T16:12:27.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","6","2","","","","","","","","","","","","","","","","","","","","","A","","","1","","","","","0","","","71","6077","","","","91","","78","72","","","","","","","","","","","","","yes","","","","2022-02-17T16:28:41.000Z",374882,"group_2","",419161,"1440","2560","session_2",1,"2022-02-17T16:12:27.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","7","7","","","","","","","","","","","","","","","","","","","","","V","","","2","","","","","0","","","17","2322","","","","40","","27","18","","","","","","","","","","","","","yes","","","","2022-02-17T16:28:41.000Z",374882,"group_2","",419161,"1440","2560","session_2",1,"2022-02-17T16:12:27.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","8","8","","","","","","","","","","","","","","","","","","","","","V","","","2","","","","","0","","","15","1650","","","","4","","30","10","","","","","","","","","","","","","yes","","","","2022-02-17T16:28:41.000Z",374882,"group_2","",419161,"1440","2560","session_2",1,"2022-02-17T16:12:27.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","9","1","","","","","","","","","","","","","","","","","","","","","A","","","1","","","","","0","","","55","3995","","","","55","","45","60","","","","","","","","","","","","","yes","","","","2022-02-17T16:28:41.000Z",374882,"group_2","",419161,"1440","2560","session_2",1,"2022-02-17T16:12:27.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","10","16","","","","","","","","","","","","","","","","","","","","","AV_R","","","4","","","","","9","","","68","4483","","","","78","","59","32","","","","","","","","","","","","","yes","","","","2022-02-17T16:28:41.000Z",374882,"group_2","",419161,"1440","2560","session_2",1,"2022-02-17T16:12:27.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","11","14","","","","","","","","","","","","","","","","","","","","","AV_R","","","4","","","","","12","","","37","10269","","","","35","","49","11","","","","","","","","","","","","","yes","","","","2022-02-17T16:28:41.000Z",374882,"group_2","",419161,"1440","2560","session_2",1,"2022-02-17T16:12:27.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","12","9","","","","","","","","","","","","","","","","","","","","","AV_I","","","3","","","","","30","","","15","10221","","","","43","","47","36","","","","","","","","","","","","","yes","","","","2022-02-17T16:28:41.000Z",374882,"group_2","",419161,"1440","2560","session_2",1,"2022-02-17T16:12:27.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","13","11","","","","","","","","","","","","","","","","","","","","","AV_I","","","3","","","","","16","","","40","3517","","","","61","","64","56","","","","","","","","","","","","","yes","","","","2022-02-17T16:28:41.000Z",374882,"group_2","",419161,"1440","2560","session_2",1,"2022-02-17T16:12:27.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","14","3","","","","","","","","","","","","","","","","","","","","","A","","","1","","","","","0","","","13","1604","","","","24","","36","16","","","","","","","","","","","","","yes","","","","2022-02-17T16:28:41.000Z",374882,"group_2","",419161,"1440","2560","session_2",1,"2022-02-17T16:12:27.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","15","15","","","","","","","","","","","","","","","","","","","","","AV_R","","","4","","","","","33","","","37","10844","","","","56","","54","9","","","","","","","","","","","","","yes","","","","2022-02-17T16:28:41.000Z",374882,"group_2","",419161,"1440","2560","session_2",1,"2022-02-17T16:12:27.000Z","","","","not measured","",true
2,"Stimulus_set2",1,"task_2","16","13","","","","","","","","","","","","","","","","","","","","","AV_R","","","4","","","","","83","","","93","3334","","","","100","","75","96","","","","","","","","","","","","","yes","","","","2022-02-17T16:28:41.000Z",374882,"group_2","",419161,"1440","2560","session_2",1,"2022-02-17T16:12:27.000Z","","","","not measured","",true
1,"Introduction",2,"Instructions","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","yes","","","","2022-02-17T16:28:41.000Z",374882,"group_2","",419161,"1440","2560","session_2",1,"2022-02-17T16:12:27.000Z","","","","not measured","",true
1,"Introduction",1,"Overview_&_Consent","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","true","false","","","","","","","","","","","","","","","","","","","","","","false","","","","","yes","","","","2022-02-17T16:28:41.000Z",374882,"group_2","",419161,"1440","2560","session_2",1,"2022-02-17T16:12:27.000Z","","","","not measured","",true
3,"End ",4,"thank_you_&_end","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","","","2022-02-17T16:33:07.000Z",374881,"group_3","",419160,"1024","1600","session_3",1,"2022-02-17T16:11:55.000Z","","","","not measured","",true
3,"End ",3,"end_Qs","1","1","19","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","Poland","Poland","","","","","0","","option_1","","","","","","","","","","","option_2","40","option_1","37","yes","","","","2022-02-17T16:33:07.000Z",374881,"group_3","",419160,"1024","1600","session_3",1,"2022-02-17T16:11:55.000Z","","","","not measured","",true
3,"End ",2,"AReA","1","1","","2","3","5","2","2","4","1","1","4","1","1","3","2","3","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","","","2022-02-17T16:33:07.000Z",374881,"group_3","",419160,"1024","1600","session_3",1,"2022-02-17T16:11:55.000Z","","","","not measured","",true
3,"End ",1,"end_instructions","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","","","2022-02-17T16:33:07.000Z",374881,"group_3","",419160,"1024","1600","session_3",1,"2022-02-17T16:11:55.000Z","","","","not measured","",true
2,"Stimulus_set3",1,"task_3","1","7","","","","","","","","","","","","","","","","","","","","","","V","","2","","","","","0","","","58","5296","","","","82","","42","16","","","","","","","","","","","","","yes","","","","2022-02-17T16:33:07.000Z",374881,"group_3","",419160,"1024","1600","session_3",1,"2022-02-17T16:11:55.000Z","","","","not measured","",true
2,"Stimulus_set3",1,"task_3","2","1","","","","","","","","","","","","","","","","","","","","","","A","","1","","","","","0","","","3","58337","","","","100","","71","18","","","","","","","","","","","","","yes","","","","2022-02-17T16:33:07.000Z",374881,"group_3","",419160,"1024","1600","session_3",1,"2022-02-17T16:11:55.000Z","","","","not measured","",true
2,"Stimulus_set3",1,"task_3","3","8","","","","","","","","","","","","","","","","","","","","","","V","","2","","","","","0","","","10","4170","","","","21","","40","17","","","","","","","","","","","","","yes","","","","2022-02-17T16:33:07.000Z",374881,"group_3","",419160,"1024","1600","session_3",1,"2022-02-17T16:11:55.000Z","","","","not measured","",true
2,"Stimulus_set3",1,"task_3","4","4","","","","","","","","","","","","","","","","","","","","","","A","","1","","","","","0","","","86","50814","","","","100","","85","59","","","","","","","","","","","","","yes","","","","2022-02-17T16:33:07.000Z",374881,"group_3","",419160,"1024","1600","session_3",1,"2022-02-17T16:11:55.000Z","","","","not measured","",true
2,"Stimulus_set3",1,"task_3","5","5","","","","","","","","","","","","","","","","","","","","","","V","","2","","","","","0","","","0","8347","","","","13","","11","0","","","","","","","","","","","","","yes","","","","2022-02-17T16:33:07.000Z",374881,"group_3","",419160,"1024","1600","session_3",1,"2022-02-17T16:11:55.000Z","","","","not measured","",true
2,"Stimulus_set3",1,"task_3","6","2","","","","","","","","","","","","","","","","","","","","","","A","","1","","","","","0","","","60","45045","","","","43","","22","38","","","","","","","","","","","","","yes","","","","2022-02-17T16:33:07.000Z",374881,"group_3","",419160,"1024","1600","session_3",1,"2022-02-17T16:11:55.000Z","","","","not measured","",true
2,"Stimulus_set3",1,"task_3","7","3","","","","","","","","","","","","","","","","","","","","","","A","","1","","","","","0","","","26","39933","","","","67","","9","19","","","","","","","","","","","","","yes","","","","2022-02-17T16:33:07.000Z",374881,"group_3","",419160,"1024","1600","session_3",1,"2022-02-17T16:11:55.000Z","","","","not measured","",true
2,"Stimulus_set3",1,"task_3","8","10","","","","","","","","","","","","","","","","","","","","","","AVI","","3","","","","","83","","","3","15335","","","","40","","14","13","","","","","","","","","","","","","yes","","","","2022-02-17T16:33:07.000Z",374881,"group_3","",419160,"1024","1600","session_3",1,"2022-02-17T16:11:55.000Z","","","","not measured","",true
2,"Stimulus_set3",1,"task_3","9","14","","","","","","","","","","","","","","","","","","","","","","AVR","","4","","","","","78","","","17","31338","","","","75","","30","31","","","","","","","","","","","","","yes","","","","2022-02-17T16:33:07.000Z",374881,"group_3","",419160,"1024","1600","session_3",1,"2022-02-17T16:11:55.000Z","","","","not measured","",true
2,"Stimulus_set3",1,"task_3","10","16","","","","","","","","","","","","","","","","","","","","","","AVR","","4","","","","","21","","","43","32437","","","","27","","16","11","","","","","","","","","","","","","yes","","","","2022-02-17T16:33:07.000Z",374881,"group_3","",419160,"1024","1600","session_3",1,"2022-02-17T16:11:55.000Z","","","","not measured","",true
2,"Stimulus_set3",1,"task_3","11","9","","","","","","","","","","","","","","","","","","","","","","AVI","","3","","","","","83","","","67","14163","","","","90","","26","39","","","","","","","","","","","","","yes","","","","2022-02-17T16:33:07.000Z",374881,"group_3","",419160,"1024","1600","session_3",1,"2022-02-17T16:11:55.000Z","","","","not measured","",true
2,"Stimulus_set3",1,"task_3","12","12","","","","","","","","","","","","","","","","","","","","","","AVI","","3","","","","","100","","","13","32284","","","","30","","19","13","","","","","","","","","","","","","yes","","","","2022-02-17T16:33:07.000Z",374881,"group_3","",419160,"1024","1600","session_3",1,"2022-02-17T16:11:55.000Z","","","","not measured","",true
2,"Stimulus_set3",1,"task_3","13","13","","","","","","","","","","","","","","","","","","","","","","AVR","","4","","","","","24","","","28","14242","","","","63","","8","12","","","","","","","","","","","","","yes","","","","2022-02-17T16:33:07.000Z",374881,"group_3","",419160,"1024","1600","session_3",1,"2022-02-17T16:11:55.000Z","","","","not measured","",true
2,"Stimulus_set3",1,"task_3","14","15","","","","","","","","","","","","","","","","","","","","","","AVR","","4","","","","","67","","","29","25860","","","","83","","42","59","","","","","","","","","","","","","yes","","","","2022-02-17T16:33:07.000Z",374881,"group_3","",419160,"1024","1600","session_3",1,"2022-02-17T16:11:55.000Z","","","","not measured","",true
2,"Stimulus_set3",1,"task_3","15","6","","","","","","","","","","","","","","","","","","","","","","V","","2","","","","","0","","","30","3663","","","","35","","47","24","","","","","","","","","","","","","yes","","","","2022-02-17T16:33:07.000Z",374881,"group_3","",419160,"1024","1600","session_3",1,"2022-02-17T16:11:55.000Z","","","","not measured","",true
2,"Stimulus_set3",1,"task_3","16","11","","","","","","","","","","","","","","","","","","","","","","AVI","","3","","","","","13","","","12","19156","","","","30","","20","13","","","","","","","","","","","","","yes","","","","2022-02-17T16:33:07.000Z",374881,"group_3","",419160,"1024","1600","session_3",1,"2022-02-17T16:11:55.000Z","","","","not measured","",true
1,"Introduction",2,"Instructions","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","yes","","","","2022-02-17T16:33:07.000Z",374881,"group_3","",419160,"1024","1600","session_3",1,"2022-02-17T16:11:55.000Z","","","","not measured","",true
1,"Introduction",1,"Overview_&_Consent","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","true","false","","","","","","","","","","","","","","","","","","","","","","false","","","","","yes","","","","2022-02-17T16:33:07.000Z",374881,"group_3","",419160,"1024","1600","session_3",1,"2022-02-17T16:11:55.000Z","","","","not measured","",true
3,"End ",4,"thank_you_&_end","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","","","2022-02-17T16:41:57.000Z",374879,"group_3","",419158,"864","1536","session_3",1,"2022-02-17T16:12:13.000Z","","","","not measured","",true
3,"End ",3,"end_Qs","1","1","33","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","Poland","Poland","","","","","0","","option_2","","","","","","","","","","","option_1","90","option_1","35","yes","","","","2022-02-17T16:41:57.000Z",374879,"group_3","",419158,"864","1536","session_3",1,"2022-02-17T16:12:13.000Z","","","","not measured","",true
3,"End ",2,"AReA","1","1","","3","4","4","4","1","4","1","3","4","2","3","3","4","3","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","","","2022-02-17T16:41:57.000Z",374879,"group_3","",419158,"864","1536","session_3",1,"2022-02-17T16:12:13.000Z","","","","not measured","",true
3,"End ",1,"end_instructions","1","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","","","2022-02-17T16:41:57.000Z",374879,"group_3","",419158,"864","1536","session_3",1,"2022-02-17T16:12:13.000Z","","","","not measured","",true
2,"Stimulus_set3",1,"task_3","1","16","","","","","","","","","","","","","","","","","","","","","","AVR","","4","","","","","15","","","10","21489","","","","40","","10","1","","","","","","","","","","","","","yes","","","","2022-02-17T16:41:57.000Z",374879,"group_3","",419158,"864","1536","session_3",1,"2022-02-17T16:12:13.000Z","","","","not measured","",true
2,"Stimulus_set3",1,"task_3","2","6","","","","","","","","","","","","","","","","","","","","","","V","","2","","","","","0","","","57","8899","","","","79","","48","31","","","","","","","","","","","","","yes","","","","2022-02-17T16:41:57.000Z",374879,"group_3","",419158,"864","1536","session_3",1,"2022-02-17T16:12:13.000Z","","","","not measured","",true
2,"Stimulus_set3",1,"task_3","3","2","","","","","","","","","","","","","","","","","","","","","","A","","1","","","","","0","","","17","60544","","","","56","","15","22","","","","","","","","","","","","","yes","","","","2022-02-17T16:41:57.000Z",374879,"group_3","",419158,"864","1536","session_3",1,"2022-02-17T16:12:13.000Z","","","","not measured","",true
2,"Stimulus_set3",1,"task_3","4","3","","","","","","","","","","","","","","","","","","","","","","A","","1","","","","","0","","","5","41922","","","","5","","5","2","","","","","","","","","","","","","yes","","","","2022-02-17T16:41:57.000Z",374879,"group_3","",419158,"864","1536","session_3",1,"2022-02-17T16:12:13.000Z","","","","not measured","",true
2,"Stimulus_set3",1,"task_3","5","15","","","","","","","","","","","","","","","","","","","","","","AVR","","4","","","","","32","","","9","41051","","","","23","","6","5","","","","","","","","","","","","","yes","","","","2022-02-17T16:41:57.000Z",374879,"group_3","",419158,"864","1536","session_3",1,"2022-02-17T16:12:13.000Z","","","","not measured","",true
2,"Stimulus_set3",1,"task_3","6","8","","","","","","","","","","","","","","","","","","","","","","V","","2","","","","","0","","","21","23616","","","","40","","25","35","","","","","","","","","","","","","yes","","","","2022-02-17T16:41:57.000Z",374879,"group_3","",419158,"864","1536","session_3",1,"2022-02-17T16:12:13.000Z","","","","not measured","",true
2,"Stimulus_set3",1,"task_3","7","4","","","","","","","","","","","","","","","","","","","","","","A","","1","","","","","0","","","73","86737","","","","55","","63","51","","","","","","","","","","","","","yes","","","","2022-02-17T16:41:57.000Z",374879,"group_3","",419158,"864","1536","session_3",1,"2022-02-17T16:12:13.000Z","","","","not measured","",true
2,"Stimulus_set3",1,"task_3","8","12","","","","","","","","","","","","","","","","","","","","","","AVI","","3","","","","","91","","","49","105965","","","","77","","30","61","","","","","","","","","","","","","yes","","","","2022-02-17T16:41:57.000Z",374879,"group_3","",419158,"864","1536","session_3",1,"2022-02-17T16:12:13.000Z","","","","not measured","",true
2,"Stimulus_set3",1,"task_3","9","7","","","","","","","","","","","","","","","","","","","","","","V","","2","","","","","0","","","1","50379","","","","10","","2","1","","","","","","","","","","","","","yes","","","","2022-02-17T16:41:57.000Z",374879,"group_3","",419158,"864","1536","session_3",1,"2022-02-17T16:12:13.000Z","","","","not measured","",true
2,"Stimulus_set3",1,"task_3","10","13","","","","","","","","","","","","","","","","","","","","","","AVR","","4","","","","","10","","","5","24767","","","","10","","5","5","","","","","","","","","","","","","yes","","","","2022-02-17T16:41:57.000Z",374879,"group_3","",419158,"864","1536","session_3",1,"2022-02-17T16:12:13.000Z","","","","not measured","",true
2,"Stimulus_set3",1,"task_3","11","14","","","","","","","","","","","","","","","","","","","","","","AVR","","4","","","","","91","","","26","57257","","","","52","","10","35","","","","","","","","","","","","","yes","","","","2022-02-17T16:41:57.000Z",374879,"group_3","",419158,"864","1536","session_3",1,"2022-02-17T16:12:13.000Z","","","","not measured","",true
2,"Stimulus_set3",1,"task_3","12","1","","","","","","","","","","","","","","","","","","","","","","A","","1","","","","","0","","","78","67042","","","","82","","76","78","","","","","","","","","","","","","yes","","","","2022-02-17T16:41:57.000Z",374879,"group_3","",419158,"864","1536","session_3",1,"2022-02-17T16:12:13.000Z","","","","not measured","",true
2,"Stimulus_set3",1,"task_3","13","10","","","","","","","","","","","","","","","","","","","","","","AVI","","3","","","","","26","","","18","55028","","","","36","","24","34","","","","","","","","","","","","","yes","","","","2022-02-17T16:41:57.000Z",374879,"group_3","",419158,"864","1536","session_3",1,"2022-02-17T16:12:13.000Z","","","","not measured","",true
2,"Stimulus_set3",1,"task_3","14","11","","","","","","","","","","","","","","","","","","","","","","AVI","","3","","","","","9","","","13","27749","","","","23","","8","7","","","","","","","","","","","","","yes","","","","2022-02-17T16:41:57.000Z",374879,"group_3","",419158,"864","1536","session_3",1,"2022-02-17T16:12:13.000Z","","","","not measured","",true
2,"Stimulus_set3",1,"task_3","15","9","","","","","","","","","","","","","","","","","","","","","","AVI","","3","","","","","43","","","17","78266","","","","36","","24","26","","","","","","","","","","","","","yes","","","","2022-02-17T16:41:57.000Z",374879,"group_3","",419158,"864","1536","session_3",1,"2022-02-17T16:12:13.000Z","","","","not measured","",true
2,"Stimulus_set3",1,"task_3","16","5","","","","","","","","","","","","","","","","","","","","","","V","","2","","","","","0","","","38","16421","","","","52","","31","25","","","","","","","","","","","","","yes","","","","2022-02-17T16:41:57.000Z",374879,"group_3","",419158,"864","1536","session_3",1,"2022-02-17T16:12:13.000Z","","","","not measured","",true
